categoria,oc_numero,posicion,centro,proveedor_id,proveedor_nombre,material,material_texto,solicitud_pedido,solicitud_posicion,fecha_solped,fecha_entrega_solped,fecha_pedido,cantidad_reparto,ump,ctd_entregada,fecha_entrega,ctd_pendiente,fecha_estadistica,comprador,grupo_compra,estatus,diferencia_dias,concatenar,fecha_llegada_gutis,fecha_lead_time_sap,fabricante,po_forwarder,incoterm,tipo_pago,zca_coa_sap,status_coa,cantidad_lotes,entrega_entrante,tipo_proveedor,temperatura,pais_origen,tipo_transporte,eta_cr,arribo_cr,recibo
PRODUCCION,4500017676,10,CR10,PROV-0061,Proveedor 0061,13000092,PVC-PVDC 40G/M2 250 µm. 106 MM,1000033820,10,2026-06-02,2026-11-07,2026-06-05,791000,G,777000,2026-11-07,14000,2026-11-07,comprador-0004,A04,A Tiempo,71,450001767610,2026-08-28,,,,,,,,,,,,,,,,
PRODUCCION,4500017695,120,CR10,PROV-0049,Proveedor 0049,13001798,C. Disolflem 600 X 2 Sticks. Muestra,1000033538,10,2026-05-21,2026-09-21,2026-06-05,60000,UN,0,2026-09-21,60000,2026-09-21,comprador-0003,A01,A Tiempo,24,4500017695120,,,,,,,,,,,,,,,,,
PRODUCCION,4500017695,70,CR10,PROV-0049,Proveedor 0049,13000450,C. Proxetina 20 MG X 30 Cápsulas,1000033460,10,2026-05-20,2026-09-04,2026-06-05,800000,UN,0,2026-09-04,800000,2026-09-04,comprador-0003,A01,A Tiempo,7,450001769570,Material Listo desde el 24/08,,,,,,,,,,,,,,,,
PRODUCCION,4500017695,150,CR10,PROV-0049,Proveedor 0049,13000630,C. Lorazepam 2 MG X 100 Tabletas,1000033546,10,2026-05-21,2026-10-10,2026-06-05,50000,UN,0,2026-10-10,50000,2026-10-10,comprador-0003,A01,A Tiempo,43,4500017695150,,,,,,,,,,,,,,,,,
PRODUCCION,4500017695,60,CR10,PROV-0049,Proveedor 0049,13000596,C. Novo Cetonil 15 X 30 Cápsulas,1000033543,10,2026-05-21,2026-10-20,2026-06-05,5000,UN,0,2026-10-20,5000,2026-10-20,comprador-0003,A01,A Tiempo,53,450001769560,,,,,,,,,,,,,,,,,
PRODUCCION,4500017697,130,CR10,PROV-0050,Proveedor 0050,13000360,C. Candistat X 3 Óvulos,1000033237,10,2026-05-20,2026-08-26,2026-06-05,20000,UN,0,2026-08-26,20000,2026-08-26,comprador-0003,A01,Atrasado,-2,4500017697130,2026-09-04,,,,,,,,,,,,,,,,
PRODUCCION,4500017697,90,CR10,PROV-0050,Proveedor 0050,13001676,C. Clembroxil Flem PED X 40 ML MM,1000033435,10,2026-05-20,2026-09-02,2026-06-05,6000,UN,0,2026-09-02,6000,2026-09-02,comprador-0003,A01,A Tiempo,5,450001769790,2026-09-02,,,,,,,,,,,,,,,,
PRODUCCION,4500017697,120,CR10,PROV-0050,Proveedor 0050,13001941,C. Clembroxil Flem PED X 120 ML. EC,1000033444,10,2026-05-20,2026-09-02,2026-06-05,30000,UN,0,2026-09-02,30000,2026-09-02,comprador-0003,A01,A Tiempo,5,4500017697120,Material en Gutis el 01/09,,,,,,,,,,,,,,,,
PRODUCCION,4500017697,100,CR10,PROV-0050,Proveedor 0050,13002151,C. Biotos Inmune SO Ped EC x 40 ml MM,1000033292,10,2026-05-20,2026-08-26,2026-06-05,35000,UN,0,2026-08-26,35000,2026-08-26,comprador-0003,A01,Atrasado,-2,4500017697100,Material en Gutis el 01/09,,,,,,,,,,,,,,,,
PRODUCCION,4500017698,20,CR10,PROV-0063,Proveedor 0063,13002130,E. Biotos Inmune SO x 40 ml MM EC,1000033516,10,2026-05-21,2026-10-10,2026-06-05,30000,UN,0,2026-10-10,30000,2026-10-10,comprador-0003,A01,A Tiempo,43,450001769820,2026-10-10,,,,,,,,,,,,,,,,
PRODUCCION,4500017698,110,CR10,PROV-0063,Proveedor 0063,13001523,E. Femgyl X 1 ML.,1000033352,10,2026-05-20,2026-08-18,2026-06-05,350000,UN,0,2026-08-18,350000,2026-08-18,comprador-0003,A01,Atrasado,-10,4500017698110,2026-09-04,,,,,,,,,,,,,,,,
PRODUCCION,4500017731,50,CR10,PROV-0050,Proveedor 0050,13002012,P. Dalivio Bebible,1000033493,10,2026-05-20,2026-09-23,2026-06-08,110000,UN,0,2026-09-23,110000,2026-09-23,comprador-0003,A01,A Tiempo,26,450001773150,2026-09-23,,,,,,,,,,,,,,,,
PRODUCCION,4500017780,10,CR10,PROV-0064,Proveedor 0064,13001776,C. Renovart Platinum X 2 Sticks. Muestra,1000033542,10,2026-05-21,2026-10-15,2026-06-09,65000,UN,0,2026-10-15,65000,2026-10-15,comprador-0003,A01,A Tiempo,48,450001778010,Listo coordinando transporte,Material listo el 20/08 se asigno transporte el 31/08,,,Exw,,,Listo,,,INTERNACIONAL,No,Mexico,Terrestre,2026-09-22,No,No
PRODUCCION,4500017780,50,CR10,PROV-0064,Proveedor 0064,13002006,C. Dalivium Bebible X 50 Sticks,1000033495,10,2026-05-20,2026-09-23,2026-06-09,50000,UN,0,2026-09-23,50000,2026-09-23,comprador-0003,A01,A Tiempo,26,450001778050,Listo coordinando transporte,Material listo el 20/08 se asigno transporte el 31/08,,,Exw,,,Listo,,,INTERNACIONAL,No,Mexico,Terrestre,2026-09-22,No,No
PRODUCCION,4500017780,30,CR10,PROV-0064,Proveedor 0064,13002386,C. Renovart Platinum CR X 15 Sticks,1000033522,10,2026-05-21,2026-10-13,2026-06-09,25000,UN,0,2026-10-13,25000,2026-10-13,comprador-0003,A01,A Tiempo,46,450001778030,Listo coordinando transporte,Material listo el 20/08 se asigno transporte el 31/08,,,Exw,,,Listo,,,INTERNACIONAL,No,Mexico,Terrestre,2026-09-22,No,No
PRODUCCION,4500017780,20,CR10,PROV-0064,Proveedor 0064,13002007,C. Dalivium Bebible X 10 Sticks,1000033539,10,2026-05-21,2026-09-23,2026-06-09,100000,UN,0,2026-09-23,100000,2026-09-23,comprador-0003,A01,A Tiempo,26,450001778020,Listo coordinando transporte,Material listo el 20/08 se asigno transporte el 31/08,,,Exw,,,Listo,,,INTERNACIONAL,No,Mexico,Terrestre,2026-09-22,No,No
PRODUCCION,4500017898,10,CR10,PROV-0049,Proveedor 0049,13000256,Caja 1 - 2 ML. X 30 Cajas X 50 Ampollas,1000034095,10,2026-06-11,2026-07-02,2026-06-12,1454,UN,0,2026-07-02,1454,2026-07-02,comprador-0003,A01,Atrasado,-57,450001789810,2026-09-25,,,,,,,,,,,,,,,,
PRODUCCION,4500018028,10,CR10,PROV-0058,Proveedor 0058,13000116,Got. Plást. Grad. 0.5/1ML. 10Cm. Sin Ro.,1000034572,10,2026-06-18,2026-06-23,2026-06-18,100000,UN,0,2026-10-16,100000,2026-10-16,comprador-0004,A04,A Tiempo,49,450001802810,2026-10-16,,,,,,,,,,,,,,,,
PRODUCCION,4500018120,10,CR10,PROV-0065,Proveedor 0065,13000054,Tubo Gynestar. CRema. X 40 G,1000034937,10,2026-06-19,2027-01-25,2026-06-25,400000,UN,0,2027-01-25,400000,2026-11-25,comprador-0004,A04,A Tiempo,150,450001812010,2026-01-25,,,,,,,,,,,,,,,,
PRODUCCION,4500018120,20,CR10,PROV-0065,Proveedor 0065,13000054,Tubo Gynestar. CRema. X 40 G,1000034621,10,2026-06-19,2026-10-17,2026-06-25,400000,UN,0,2026-10-17,400000,2026-08-17,comprador-0004,A04,A Tiempo,50,450001812020,2026-10-17,,,,,,,,,,,,,,,,
PRODUCCION,4500018121,10,CR10,PROV-0066,Proveedor 0066,13000021,SubTapa Gotero Plásti. Estéril 5-10-15Ml,1000034909,10,2026-06-19,2026-12-16,2026-06-25,250000,UN,0,2026-12-16,250000,2026-10-16,comprador-0004,A04,A Tiempo,110,450001812110,2026-12-16,,,,,,,,,,,,,,,,
PRODUCCION,4500018123,10,CR10,PROV-0067,Proveedor 0067,13000981,Apli. Vagin. Calibra. 1G A 5G. 40G. Indi,1000034844,10,2026-06-19,2026-09-28,2026-06-25,400000,UN,0,2026-09-28,400000,2026-07-28,comprador-0004,A04,A Tiempo,31,450001812310,2026-09-28,,,,,,,,,,,,,,,,
PRODUCCION,4500018124,10,CR10,PROV-0051,Proveedor 0051,13001036,Aluminio 20 µm. Ancho 178 MM. Emma,1000034914,10,2026-06-19,2026-11-13,2026-06-25,100000,G,0,2026-11-13,100000,2026-09-13,comprador-0004,A04,A Tiempo,77,450001812410,2026-11-13,,,,,,,,,,,,,,,,
PRODUCCION,4500018126,10,CR10,PROV-0055,Proveedor 0055,13000086,Aluminio 20 µm Anch. 100 MM Impresión UV,1000034912,10,2026-06-19,2026-11-21,2026-06-25,1000000,G,0,2026-11-21,1000000,2026-09-12,comprador-0004,A04,A Tiempo,85,450001812610,2026-11-21,,,,,,,,,,,,,,,,
PRODUCCION,4500018126,20,CR10,PROV-0055,Proveedor 0055,13000001,Aluminio 20 µm. Ancho 175 MM,1000034691,10,2026-06-19,2026-11-12,2026-06-25,200000,G,0,2026-11-12,200000,2026-09-12,comprador-0004,A04,A Tiempo,76,450001812620,2026-11-12,,,,,,,,,,,,,,,,
PRODUCCION,4500018127,10,CR10,PROV-0052,Proveedor 0052,13001726,Stick Renovart ECuador [NT],1000034804,10,2026-06-19,2026-12-16,2026-06-25,300000,G,0,2026-12-16,300000,2026-10-16,comprador-0004,A04,A Tiempo,110,450001812710,2026-12-16,,,,,,,,,,,,,,,,
PRODUCCION,4500018127,20,CR10,PROV-0052,Proveedor 0052,13001830,Stick Conflexil Gutis Plus Shot,1000034793,10,2026-06-19,2026-12-16,2026-06-25,900000,G,0,2026-12-16,900000,2026-10-16,comprador-0004,A04,A Tiempo,110,450001812720,2026-12-16,,,,,,,,,,,,,,,,
PRODUCCION,4500018127,30,CR10,PROV-0052,Proveedor 0052,13001808,Stick  Disolflem 600,1000034791,10,2026-06-19,2026-11-20,2026-06-25,900000,G,0,2026-12-16,900000,2026-10-16,comprador-0004,A04,A Tiempo,110,450001812730,2026-12-16,,,,,,,,,,,,,,,,
PRODUCCION,4500018128,20,CR10,PROV-0062,Proveedor 0062,13001090,PVC-PE-PVDC 60G/M2 Blanco 250 µm. 106 MM,1000034839,10,2026-06-19,2026-09-22,2026-06-25,2500000,G,0,2026-10-17,2500000,2026-09-28,comprador-0004,A04,A Tiempo,50,450001812820,2026-10-17,,,,,,,,,,,,,,,,
PRODUCCION,4500018128,10,CR10,PROV-0062,Proveedor 0062,13001090,PVC-PE-PVDC 60G/M2 Blanco 250 µm. 106 MM,1000034843,10,2026-06-19,2026-11-28,2026-06-25,3000000,G,0,2026-11-28,3000000,2026-09-28,comprador-0004,A04,A Tiempo,92,450001812810,2026-11-28,,,,,,,,,,,,,,,,
PRODUCCION,4500018177,20,CR10,PROV-0068,Proveedor 0068,13000006,Copa DOsificadora Graduada. Tapa PFP 28,1000034932,10,2026-06-19,2026-10-17,2026-06-29,612000,UN,0,2026-10-17,612000,2026-08-17,comprador-0004,A04,A Tiempo,50,450001817720,2026-10-17,,,,,,,,,,,,,,,,
PRODUCCION,4500018199,10,CR10,PROV-0063,Proveedor 0063,13002240,E. Minox 0.5mg/ml 1 ml,1000034952,10,2026-06-19,2026-11-18,2026-06-30,75000,UN,0,2026-11-18,75000,2026-11-18,comprador-0003,A01,A Tiempo,82,450001819910,2026-11-18,,,,,,,,,,,,,,,,
PRODUCCION,4500018205,30,CR10,PROV-0050,Proveedor 0050,13000829,E. Disflam Suspensión X 40 ML. Muestra,1000034945,10,2026-06-19,2026-10-20,2026-06-30,25000,UN,0,2026-10-20,25000,2026-10-20,comprador-0003,A01,A Tiempo,53,450001820530,2026-10-20,,,,,,,,,,,,,,,,
PRODUCCION,4500018205,20,CR10,PROV-0050,Proveedor 0050,13002556,E. Joy Susp X 120 ML,1000034947,10,2026-06-19,2026-10-20,2026-06-30,6000,UN,0,2026-10-20,6000,2026-10-20,comprador-0003,A01,A Tiempo,53,450001820520,2026-10-20,,,,,,,,,,,,,,,,
PRODUCCION,4500018205,10,CR10,PROV-0050,Proveedor 0050,13002555,E. Joy Susp X 40 ML,1000034956,10,2026-06-19,2026-10-20,2026-06-30,20000,UN,0,2026-10-20,20000,2026-10-20,comprador-0003,A01,A Tiempo,53,450001820510,2026-10-20,,,,,,,,,,,,,,,,
PRODUCCION,4500018212,10,CR10,PROV-0049,Proveedor 0049,13002557,C. Joy Susp X 40 ML,1000034955,10,2026-06-19,2026-10-20,2026-06-30,15000,UN,0,2026-10-20,15000,2026-10-20,comprador-0003,A01,A Tiempo,53,450001821210,,,,,,,,,,,,,,,,,
PRODUCCION,4500018212,20,CR10,PROV-0049,Proveedor 0049,13001049,C. Emma X 28 Tabletas Recubiertas,1000034949,10,2026-06-19,2026-11-16,2026-06-30,25000,UN,0,2026-11-16,25000,2026-11-16,comprador-0003,A01,A Tiempo,80,450001821220,,,,,,,,,,,,,,,,,
PRODUCCION,4500018212,30,CR10,PROV-0049,Proveedor 0049,13000487,C. Primabela X 21 Tabletas Recubiertas,1000034943,10,2026-06-19,2026-10-15,2026-06-30,110000,UN,0,2026-10-15,110000,2026-10-15,comprador-0003,A01,A Tiempo,48,450001821230,,,,,,,,,,,,,,,,,
PRODUCCION,4500018212,40,CR10,PROV-0049,Proveedor 0049,13002227,C. Vitanol 50 MG X 100 Tab CCSS,1000034939,10,2026-06-19,2026-09-30,2026-06-30,200000,UN,0,2026-09-30,200000,2026-09-30,comprador-0003,A01,A Tiempo,33,450001821240,,,,,,,,,,,,,,,,,
PRODUCCION,4500018222,20,CR10,PROV-0050,Proveedor 0050,13000877,P. Depax - Sertralina 50 MG,1000034934,10,2026-06-19,2026-09-14,2026-06-30,30000,UN,0,2026-09-14,30000,2026-09-14,comprador-0003,A01,A Tiempo,17,450001822220,2026-09-14,,,,,,,,,,,,,,,,
PRODUCCION,4500018222,30,CR10,PROV-0050,Proveedor 0050,13000881,P. Proxetina 20 MG,1000034856,10,2026-06-19,2026-09-09,2026-06-30,200000,UN,0,2026-09-09,200000,2026-09-09,comprador-0003,A01,A Tiempo,12,450001822230,2026-09-09,,,,,,,,,,,,,,,,
PRODUCCION,4500018222,60,CR10,PROV-0050,Proveedor 0050,13000489,Carterita Primabela X 21 Tabletas,1000034905,10,2026-06-19,2026-10-15,2026-06-30,220000,UN,0,2026-10-15,220000,2026-10-15,comprador-0003,A01,A Tiempo,48,450001822260,2026-10-15,,,,,,,,,,,,,,,,
PRODUCCION,4500018226,20,CR10,PROV-0069,Proveedor 0069,13000294,División Tubos 10 G Y 15 G X 50 Tubos,1000034642,10,2026-06-19,2026-09-19,2026-06-30,3500,UN,0,2026-09-19,3500,2026-09-19,comprador-0003,A01,A Tiempo,22,450001822620,2026-09-19,,,,,,,,,,,,,,,,
PRODUCCION,4500018269,40,CR10,PROV-0050,Proveedor 0050,13002612,C. Ligerezza 150 MG X 10 Tab MM,1000035060,10,2026-06-25,2026-10-10,2026-07-01,5000,UN,0,2026-10-10,5000,2026-10-10,comprador-0003,A01,A Tiempo,43,450001826940,2026-10-10,,,,,,,,,,,,,,,,
PRODUCCION,4500018269,30,CR10,PROV-0050,Proveedor 0050,13002615,C. Ligerezza 300 MG X 10 Tab MM,1000035070,10,2026-06-25,2026-10-10,2026-07-01,6000,UN,0,2026-10-10,6000,2026-10-10,comprador-0003,A01,A Tiempo,43,450001826930,2026-10-10,,,,,,,,,,,,,,,,
PRODUCCION,4500018269,20,CR10,PROV-0050,Proveedor 0050,13002611,C. Ligerezza 150 MG X 30 Tab,1000035071,10,2026-06-25,2026-10-10,2026-07-01,4000,UN,0,2026-10-10,4000,2026-10-10,comprador-0003,A01,A Tiempo,43,450001826920,2026-10-10,,,,,,,,,,,,,,,,
PRODUCCION,4500018269,10,CR10,PROV-0050,Proveedor 0050,13002614,C. Ligerezza 300 MG X 30 Tab,1000035069,10,2026-06-25,2026-10-10,2026-07-01,5000,UN,0,2026-10-10,5000,2026-10-10,comprador-0003,A01,A Tiempo,43,450001826910,2026-10-10,,,,,,,,,,,,,,,,
PRODUCCION,4500018270,20,CR10,PROV-0061,Proveedor 0061,13000095,PVC-PE-PVDC 60G/M2 250 µm. Ancho 124 MM,1000028721,10,2026-02-19,2026-12-04,2026-07-01,1056000,G,0,2026-10-05,1056000,2026-08-05,comprador-0004,A04,A Tiempo,38,450001827020,2026-10-05,,,,,,,,,,,,,,,,
PRODUCCION,4500018270,10,CR10,PROV-0061,Proveedor 0061,13000094,PVC-PE-PVDC 60G/M2 250 µm. Ancho 106 MM,1000028742,10,2026-02-19,2026-12-04,2026-07-01,920000,G,0,2026-10-05,920000,2026-08-05,comprador-0004,A04,A Tiempo,38,450001827010,2026-10-05,,,,,,,,,,,,,,,,
PRODUCCION,4500018296,10,CR10,PROV-0064,Proveedor 0064,13001723,C. Renovart X 30 Sticks EC. [NT],1000034954,10,2026-06-19,2026-11-25,2026-07-02,10000,UN,0,2026-10-01,10000,2026-10-01,comprador-0003,A01,A Tiempo,34,450001829610,Listo coordinando transporte,Material listo el 20/08 se asigno transporte el 31/08,,,Exw,,,Listo,,,INTERNACIONAL,No,Mexico,Terrestre,2026-09-22,No,No
PRODUCCION,4500018297,10,CR10,PROV-0049,Proveedor 0049,13000248,Caja Gotero 5 - 10ML X12 Cajas X50 Enva.,1000034652,10,2026-06-19,2026-09-08,2026-07-02,2000,UN,0,2026-09-08,2000,2026-09-08,comprador-0003,A01,A Tiempo,11,450001829710,,,,,,,,,,,,,,,,,
PRODUCCION,4500018301,10,CR10,PROV-0070,Proveedor 0070,13001799,C. Disolflem 600 X 10 Sticks.,1000034944,10,2026-06-19,2026-10-20,2026-07-02,100000,UN,0,2026-10-20,100000,2026-10-20,comprador-0003,A01,A Tiempo,53,450001830110,2026-10-20,,,,,,,,,,,,,,,,
PRODUCCION,4500018418,10,CR10,PROV-0063,Proveedor 0063,13000769,E. Vitamina D3 10.000 U.I./ML X 30 ML,1000034895,10,2026-06-19,2026-08-08,2026-07-07,235000,UN,0,2026-07-31,235000,2026-07-31,comprador-0003,A01,Atrasado,-28,450001841810,2026-09-04,,,,,,,,,,,,,,,,
PRODUCCION,4500018670,10,CR10,PROV-0049,Proveedor 0049,13000282,Caja Envase  60 ML X30 - 120 ML X24,1000037371,10,2026-07-21,2026-08-26,2026-07-21,666,UN,0,2026-08-26,666,2026-08-26,comprador-0003,A01,Atrasado,-2,450001867010,,,,,,,,,,,,,,,,,
PRODUCCION,4500018841,70,CR10,PROV-0050,Proveedor 0050,13001047,Carterita Emma X 28 Tabletas,1000037045,10,2026-07-20,2026-11-19,2026-07-29,50000,UN,0,2026-11-19,50000,2026-11-19,comprador-0003,A01,A Tiempo,83,450001884170,2026-11-19,,,,,,,,,,,,,,,,
PRODUCCION,4500018841,60,CR10,PROV-0050,Proveedor 0050,13002063,P. Mupiral Ungüento,1000036765,10,2026-07-20,2026-10-14,2026-07-29,200000,UN,0,2026-10-14,200000,2026-10-14,comprador-0003,A01,A Tiempo,47,450001884160,2026-10-14,,,,,,,,,,,,,,,,
PRODUCCION,4500018841,50,CR10,PROV-0050,Proveedor 0050,13001996,P. Dalivio,1000036817,10,2026-07-20,2026-09-03,2026-07-29,10000,UN,0,2026-09-03,10000,2026-09-03,comprador-0003,A01,A Tiempo,6,450001884150,Material Listo // entrega 27/08,,,,,,,,,,,,,,,,
PRODUCCION,4500018841,40,CR10,PROV-0050,Proveedor 0050,13001834,P. Conflexil Gutis Plus Shot,1000036887,10,2026-07-20,2026-09-16,2026-07-29,25000,UN,0,2026-09-16,25000,2026-09-16,comprador-0003,A01,A Tiempo,19,450001884140,2026-09-16,,,,,,,,,,,,,,,,
PRODUCCION,4500018841,30,CR10,PROV-0050,Proveedor 0050,13000897,P. Telorzan,1000037036,10,2026-07-20,2026-10-14,2026-07-29,16000,UN,0,2026-10-14,16000,2026-10-14,comprador-0003,A01,A Tiempo,47,450001884130,2026-10-14,,,,,,,,,,,,,,,,
PRODUCCION,4500018841,20,CR10,PROV-0050,Proveedor 0050,13000886,P. Primabela,1000037089,10,2026-07-20,2026-10-14,2026-07-29,300000,UN,0,2026-10-14,300000,2026-10-14,comprador-0003,A01,A Tiempo,47,450001884120,2026-10-14,,,,,,,,,,,,,,,,
PRODUCCION,4500018841,10,CR10,PROV-0050,Proveedor 0050,13000877,P. Depax - Sertralina 50 MG,1000037398,10,2026-07-22,2026-09-05,2026-07-29,120000,UN,0,2026-09-05,120000,2026-09-05,comprador-0003,A01,A Tiempo,8,450001884110,Material Listo // entrega 27/08,,,,,,,,,,,,,,,,
PRODUCCION,4500018852,10,CR10,PROV-0071,Proveedor 0071,13000069,PVC 100µm + PE 30µm Evanyl Gutis. Sup.,1000037422,10,2026-07-22,2027-05-28,2026-07-29,550000,G,0,2027-05-28,550000,2027-03-28,comprador-0004,A04,A Tiempo,273,450001885210,2026-09-18,,,,,,,,,,,,,,,,
PRODUCCION,4500018852,20,CR10,PROV-0071,Proveedor 0071,13000069,PVC 100µm + PE 30µm Evanyl Gutis. Sup.,1000036604,10,2026-07-20,2026-12-14,2026-07-29,800000,G,0,2026-12-14,800000,2026-10-14,comprador-0004,A04,A Tiempo,108,450001885220,2026-09-18,,,,,,,,,,,,,,,,
PRODUCCION,4500018855,30,CR10,PROV-0054,Proveedor 0054,13002580,Envase Plastico Hdpe Blanco 60ML Tapa28,1000037418,10,2026-07-22,2027-06-28,2026-07-29,400000,UN,0,2027-06-28,400000,2027-04-28,comprador-0004,A04,A Tiempo,304,450001885530,2026-06-28,,,,,,,,,,,,,,,,
PRODUCCION,4500018855,10,CR10,PROV-0054,Proveedor 0054,13002581,Tapa Plástica Blanca Got. Ensamb. Tapa28,1000037420,10,2026-07-22,2027-06-28,2026-07-29,400000,UN,0,2027-06-28,400000,2027-04-28,comprador-0004,A04,A Tiempo,304,450001885510,2026-06-28,,,,,,,,,,,,,,,,
PRODUCCION,4500018856,30,CR10,PROV-0062,Proveedor 0062,13001040,PVC - PVDC 40G/M2 250 µm. Ancho 188 MM,1000037039,10,2026-07-20,2026-11-17,2026-07-29,1000000,G,0,2026-11-17,1000000,2026-09-17,comprador-0004,A04,A Tiempo,81,450001885630,2026-11-17,,,,,,,,,,,,,,,,
PRODUCCION,4500018856,20,CR10,PROV-0062,Proveedor 0062,13000093,PVC-PVDC 40G/M2 250 µm. 124 MM,1000037275,10,2026-07-20,2026-11-17,2026-07-29,1500000,G,0,2026-11-17,1500000,2026-09-17,comprador-0004,A04,A Tiempo,81,450001885620,2026-12-07,,,,,,,,,,,,,,,,
PRODUCCION,4500018856,10,CR10,PROV-0062,Proveedor 0062,13000019,PVC 300 Micras Transparente. 175 MM,1000037414,10,2026-07-22,2026-12-07,2026-07-29,2000000,G,0,2026-12-07,2000000,2026-10-07,comprador-0004,A04,A Tiempo,101,450001885610,2026-11-17,,,,,,,,,,,,,,,,
PRODUCCION,4500018863,30,CR10,PROV-0060,Proveedor 0060,13000004,Ampolla 3 ML Ámbar Cerrada. Punto Fract.,1000037276,10,2026-07-20,2026-12-17,2026-07-29,1000000,UN,0,2026-12-17,1000000,2026-10-17,comprador-0004,A04,A Tiempo,111,450001886330,2026-12-17,,,,,,,,,,,,,,,,
PRODUCCION,4500018863,10,CR10,PROV-0060,Proveedor 0060,13000002,Ampolla 1 ML Ámbar Cerrada. Punto Fract.,1000037413,10,2026-07-22,2027-01-25,2026-07-29,2000000,UN,0,2027-01-25,2000000,2025-11-25,comprador-0004,A04,A Tiempo,150,450001886310,2026-01-25,,,,,,,,,,,,,,,,
PRODUCCION,4500018863,20,CR10,PROV-0060,Proveedor 0060,13000003,Ampolla 2 ML Ámbar Cerrada. Punto Fract.,1000037348,10,2026-07-20,2026-12-17,2026-07-29,1500000,UN,0,2026-12-17,1500000,2026-10-17,comprador-0004,A04,A Tiempo,111,450001886320,2026-12-17,,,,,,,,,,,,,,,,
PRODUCCION,4500018866,10,CR10,PROV-0052,Proveedor 0052,13001658,Stick Conrelax Plus Shot,1000036913,10,2026-07-20,2027-01-16,2026-07-29,900000,G,0,2027-01-16,900000,2026-11-16,comprador-0004,A04,A Tiempo,141,450001886610,2026-01-16,,,,,,,,,,,,,,,,
PRODUCCION,4500018866,20,CR10,PROV-0052,Proveedor 0052,13001775,Stick Renovart Platinum,1000036893,10,2026-07-20,2027-01-16,2026-07-29,3000000,G,0,2027-01-16,3000000,2026-11-16,comprador-0004,A04,A Tiempo,141,450001886620,2026-01-16,,,,,,,,,,,,,,,,
PRODUCCION,4500018866,30,CR10,PROV-0052,Proveedor 0052,13002003,Stick Dalivium Bebible,1000036832,10,2026-07-20,2027-01-16,2026-07-29,2000000,G,0,2027-01-16,2000000,2026-11-16,comprador-0004,A04,A Tiempo,141,450001886630,2026-01-16,,,,,,,,,,,,,,,,
PRODUCCION,4500018873,50,CR10,PROV-0049,Proveedor 0049,13000453,C. Valvicic X 42 Tabletas Recubiertas,1000037176,10,2026-07-20,2026-10-14,2026-07-29,1500,UN,0,2026-10-14,1500,2026-10-14,comprador-0003,A01,A Tiempo,47,450001887350,,,,,,,,,,,,,,,,,
PRODUCCION,4500018873,20,CR10,PROV-0049,Proveedor 0049,13002099,C. Depax X 28 Tabletas Rec,1000036769,10,2026-07-20,2026-09-02,2026-07-29,130000,UN,0,2026-09-02,130000,2026-09-02,comprador-0003,A01,A Tiempo,5,450001887320,,,,,,,,,,,,,,,,,
PRODUCCION,4500018873,10,CR10,PROV-0049,Proveedor 0049,13000451,C. Valvicic X 2 Tabletas Recubiertas. MM,1000037179,10,2026-07-20,2026-10-14,2026-07-29,4000,UN,0,2026-10-14,4000,2026-10-14,comprador-0003,A01,A Tiempo,47,450001887310,,,,,,,,,,,,,,,,,
PRODUCCION,4500018873,40,CR10,PROV-0049,Proveedor 0049,13000541,C. Tenoxicam 20 MG X 100 Tabletas Recub.,1000037092,10,2026-07-20,2026-10-13,2026-07-29,70000,UN,0,2026-09-30,70000,2026-09-30,comprador-0003,A01,A Tiempo,33,450001887340,,,,,,,,,,,,,,,,,
PRODUCCION,4500018873,60,CR10,PROV-0049,Proveedor 0049,13000625,C. Prednisolona 25 MG X 100 Tabletas,1000037096,10,2026-07-20,2026-09-30,2026-07-29,25000,UN,0,2026-09-30,25000,2026-09-30,comprador-0003,A01,A Tiempo,33,450001887360,,,,,,,,,,,,,,,,,
PRODUCCION,4500018873,70,CR10,PROV-0049,Proveedor 0049,13000377,C. Valvirex X 42 Tabletas Recubiertas,1000036389,10,2026-07-20,2026-10-14,2026-07-29,4000,UN,0,2026-10-14,4000,2026-10-14,comprador-0003,A01,A Tiempo,47,450001887370,,,,,,,,,,,,,,,,,
PRODUCCION,4500018873,30,CR10,PROV-0049,Proveedor 0049,13000541,C. Tenoxicam 20 MG X 100 Tabletas Recub.,1000037416,10,2026-07-22,2027-10-05,2026-07-29,60000,UN,0,2027-05-25,60000,2027-05-25,comprador-0003,A01,A Tiempo,270,450001887330,,,,,,,,,,,,,,,,,
PRODUCCION,4500018873,80,CR10,PROV-0049,Proveedor 0049,13000380,C. Mupiral Ungüento X 15 G,1000036388,10,2026-07-20,2026-10-14,2026-07-29,80000,UN,0,2026-10-14,80000,2026-10-14,comprador-0003,A01,A Tiempo,47,450001887380,,,,,,,,,,,,,,,,,
PRODUCCION,4500018879,20,CR10,PROV-0058,Proveedor 0058,13000115,Tapa Vidri. 15 - 30ML. Con Lainer. Din18,1000036472,10,2026-07-20,2027-01-23,2026-07-29,300000,UN,0,2027-01-23,300000,2026-11-23,comprador-0004,A04,A Tiempo,148,450001887920,2027-01-23,,,,,,,,,,,,,,,,
